Id2,Id,Estimate; Total:,Estimate; Total: - With retirement income,Estimate; Total: - No retirement income
12127083208,1400000US12127083208,4226,1427,2799
12127083208,1400000US12127083208,4329,1496,2833
12127083208,1400000US12127083208,688,314,374
12127083208,1400000US12127083208,1083,410,673
12127083208,1400000US12127083208,783,257,526
12127083208,1400000US12127083208,623,226,397
12127083208,1400000US12127083208,354,142,212
12127083209,1400000US12127083209,1696,182,1514
12127083209,1400000US12127083209,1598,182,1416
12127083209,1400000US12127083209,1609,182,1427
12127083209,1400000US12127083209,1588,182,1406
12127083209,1400000US12127083209,1599,182,1417
12127083209,1400000US12127083209,356,43,313
12127090101,1400000US12127090101,1467,211,1256
12127090101,1400000US12127090101,1308,199,1109
12127090101,1400000US12127090101,1329,211,1118
12127090101,1400000US12127090101,264,12,252
12127090101,1400000US12127090101,264,12,252
12127090101,1400000US12127090101,1128,199,929
12127090101,1400000US12127090101,1137,199,938
12127090102,1400000US12127090102,1103,230,873
12127090102,1400000US12127090102,906,213,693
12127090102,1400000US12127090102,914,213,701
12127090102,1400000US12127090102,202,14,188
12127090102,1400000US12127090102,191,14,177
12127090102,1400000US12127090102,819,213,606
12127090102,1400000US12127090102,824,213,611
12127090102,1400000US12127090102,87,0,87
12127090102,1400000US12127090102,90,0,90
12127090102,1400000US12127090102,147,34,113
12127090202,1400000US12127090202,2501,515,1986
12127090202,1400000US12127090202,2287,515,1772
12127090202,1400000US12127090202,2345,515,1830
12127090202,1400000US12127090202,2100,515,1585
12127090202,1400000US12127090202,2132,515,1617
12127090202,1400000US12127090202,456,112,344
12127090203,1400000US12127090203,1800,597,1203
12127090203,1400000US12127090203,1513,563,950
12127090203,1400000US12127090203,1513,563,950
12127090203,1400000US12127090203,1444,548,896
12127090203,1400000US12127090203,1444,548,896
12127090203,1400000US12127090203,376,182,194
12127090204,1400000US12127090204,2613,670,1943
12127090204,1400000US12127090204,2331,610,1721
12127090204,1400000US12127090204,2343,622,1721
12127090204,1400000US12127090204,2258,596,1662
12127090204,1400000US12127090204,2270,608,1662
12127090204,1400000US12127090204,421,105,316
12127090204,1400000US12127090204,679,143,536
12127090204,1400000US12127090204,356,139,217
12127090303,1400000US12127090303,1210,324,886
12127090303,1400000US12127090303,1169,324,845
12127090303,1400000US12127090303,1197,324,873
12127090303,1400000US12127090303,1009,262,747
12127090303,1400000US12127090303,1037,262,775
12127090304,1400000US12127090304,1789,325,1464
12127090304,1400000US12127090304,1789,325,1464
12127090304,1400000US12127090304,1789,325,1464
12127090304,1400000US12127090304,1759,295,1464
12127090304,1400000US12127090304,1759,295,1464
12127090305,1400000US12127090305,1228,187,1041
12127090305,1400000US12127090305,1200,159,1041
12127090305,1400000US12127090305,1200,159,1041
12127090305,1400000US12127090305,1187,159,1028
12127090305,1400000US12127090305,1187,159,1028
12127090306,1400000US12127090306,1547,464,1083
12127090306,1400000US12127090306,1354,456,898
12127090306,1400000US12127090306,1354,456,898
12127090306,1400000US12127090306,1319,456,863
12127090306,1400000US12127090306,1319,456,863
12127090307,1400000US12127090307,2189,585,1604
12127090307,1400000US12127090307,1779,554,1225
12127090307,1400000US12127090307,1789,554,1235
12127090307,1400000US12127090307,1710,534,1176
12127090307,1400000US12127090307,1710,534,1176
12127090307,1400000US12127090307,568,233,335
12127090400,1400000US12127090400,1951,451,1500
12127090400,1400000US12127090400,1896,451,1445
12127090400,1400000US12127090400,1922,451,1471
12127090400,1400000US12127090400,1818,451,1367
12127090400,1400000US12127090400,1844,451,1393
12127090400,1400000US12127090400,335,102,233
12127090400,1400000US12127090400,419,81,338
12127090400,1400000US12127090400,342,76,266
12127090500,1400000US12127090500,1011,210,801
12127090500,1400000US12127090500,895,205,690
12127090500,1400000US12127090500,906,205,701
12127090500,1400000US12127090500,816,205,611
12127090500,1400000US12127090500,827,205,622
12127090600,1400000US12127090600,1909,295,1614
12127090600,1400000US12127090600,925,190,735
12127090600,1400000US12127090600,938,190,748
12127090600,1400000US12127090600,904,105,799
12127090600,1400000US12127090600,904,105,799
12127090600,1400000US12127090600,667,190,477
12127090600,1400000US12127090600,667,190,477
12127090600,1400000US12127090600,883,105,778
12127090600,1400000US12127090600,883,105,778
12127090701,1400000US12127090701,2062,333,1729
12127090701,1400000US12127090701,1948,333,1615
12127090701,1400000US12127090701,1948,333,1615
12127090701,1400000US12127090701,1904,300,1604
12127090701,1400000US12127090701,1904,300,1604
12127090701,1400000US12127090701,480,89,391
12127090702,1400000US12127090702,1662,383,1279
12127090702,1400000US12127090702,1020,273,747
12127090702,1400000US12127090702,1051,273,778
12127090702,1400000US12127090702,493,105,388
12127090702,1400000US12127090702,524,105,419
12127090702,1400000US12127090702,861,257,604
12127090702,1400000US12127090702,892,257,635
12127090702,1400000US12127090702,493,105,388
12127090702,1400000US12127090702,524,105,419
12127090803,1400000US12127090803,1757,168,1589
12127090803,1400000US12127090803,1683,168,1515
12127090803,1400000US12127090803,1683,168,1515
12127090803,1400000US12127090803,1558,168,1390
12127090803,1400000US12127090803,1558,168,1390
12127090803,1400000US12127090803,432,39,393
12127090804,1400000US12127090804,2700,522,2178
12127090804,1400000US12127090804,2510,511,1999
12127090804,1400000US12127090804,2573,522,2051
12127090804,1400000US12127090804,2331,511,1820
12127090804,1400000US12127090804,2394,522,1872
12127090804,1400000US12127090804,396,88,308
12127090804,1400000US12127090804,538,120,418
12127090805,1400000US12127090805,2916,1254,1662
12127090805,1400000US12127090805,2872,1254,1618
12127090805,1400000US12127090805,2872,1254,1618
12127090805,1400000US12127090805,2822,1240,1582
12127090805,1400000US12127090805,2822,1240,1582
12127090805,1400000US12127090805,563,302,261
12127090805,1400000US12127090805,765,420,345
12127090805,1400000US12127090805,538,220,318
12127090806,1400000US12127090806,1933,236,1697
12127090806,1400000US12127090806,1626,215,1411
12127090806,1400000US12127090806,1642,215,1427
12127090806,1400000US12127090806,563,39,524
12127090806,1400000US12127090806,1216,191,1025
12127090806,1400000US12127090806,1228,191,1037
12127090806,1400000US12127090806,410,24,386
12127090806,1400000US12127090806,414,24,390
12127090902,1400000US12127090902,3752,714,3038
12127090902,1400000US12127090902,3434,602,2832
12127090902,1400000US12127090902,3434,602,2832
12127090902,1400000US12127090902,436,52,384
12127090902,1400000US12127090902,3051,550,2501
12127090902,1400000US12127090902,3051,550,2501
12127090902,1400000US12127090902,601,124,477
12127090902,1400000US12127090902,894,181,713
12127090902,1400000US12127090902,570,178,392
12127090902,1400000US12127090902,330,57,273
12127090903,1400000US12127090903,1981,827,1154
12127090903,1400000US12127090903,1895,767,1128
12127090903,1400000US12127090903,1895,767,1128
12127090903,1400000US12127090903,1816,749,1067
12127090903,1400000US12127090903,1816,749,1067
12127090903,1400000US12127090903,403,251,152
12127090904,1400000US12127090904,2022,485,1537
12127090904,1400000US12127090904,1943,452,1491
12127090904,1400000US12127090904,1972,452,1520
12127090904,1400000US12127090904,1851,425,1426
12127090904,1400000US12127090904,1880,425,1455
12127090904,1400000US12127090904,283,79,204
12127090904,1400000US12127090904,462,91,371
12127090904,1400000US12127090904,458,98,360
12127091001,1400000US12127091001,1987,630,1357
12127091001,1400000US12127091001,1724,564,1160
12127091001,1400000US12127091001,1801,564,1237
12127091001,1400000US12127091001,1575,491,1084
12127091001,1400000US12127091001,1652,491,1161
12127091001,1400000US12127091001,279,92,187
12127091001,1400000US12127091001,477,61,416
12127091001,1400000US12127091001,244,64,180
12127091005,1400000US12127091005,623,99,524
12127091005,1400000US12127091005,556,99,457
12127091005,1400000US12127091005,587,99,488
12127091005,1400000US12127091005,544,99,445
12127091005,1400000US12127091005,575,99,476
12127091013,1400000US12127091013,2722,465,2257
12127091013,1400000US12127091013,2326,416,1910
12127091013,1400000US12127091013,2397,438,1959
12127091013,1400000US12127091013,515,86,429
12127091013,1400000US12127091013,1995,350,1645
12127091013,1400000US12127091013,2021,363,1658
12127091013,1400000US12127091013,331,66,265
12127091013,1400000US12127091013,376,75,301
12127091013,1400000US12127091013,328,102,226
12127091013,1400000US12127091013,628,96,532
12127091013,1400000US12127091013,436,57,379
12127091015,1400000US12127091015,1411,466,945
12127091015,1400000US12127091015,1187,338,849
12127091015,1400000US12127091015,1209,360,849
12127091015,1400000US12127091015,284,131,153
12127091015,1400000US12127091015,983,244,739
12127091015,1400000US12127091015,983,244,739
12127091016,1400000US12127091016,2156,437,1719
12127091016,1400000US12127091016,1498,363,1135
12127091016,1400000US12127091016,1574,375,1199
12127091016,1400000US12127091016,524,86,438
12127091016,1400000US12127091016,1227,289,938
12127091016,1400000US12127091016,1258,289,969
12127091017,1400000US12127091017,1399,198,1201
12127091017,1400000US12127091017,1213,198,1015
12127091017,1400000US12127091017,1223,198,1025
12127091017,1400000US12127091017,327,67,260
12127091017,1400000US12127091017,964,131,833
12127091017,1400000US12127091017,964,131,833
12127091018,1400000US12127091018,2627,497,2130
12127091018,1400000US12127091018,2042,410,1632
12127091018,1400000US12127091018,2070,410,1660
12127091018,1400000US12127091018,820,165,655
12127091018,1400000US12127091018,454,124,330
12127091018,1400000US12127091018,1564,265,1299
12127091018,1400000US12127091018,1564,265,1299
12127091018,1400000US12127091018,478,145,333
12127091018,1400000US12127091018,506,145,361
12127091019,1400000US12127091019,1753,382,1371
12127091019,1400000US12127091019,1351,324,1027
12127091019,1400000US12127091019,1392,353,1039
12127091019,1400000US12127091019,508,44,464
12127091019,1400000US12127091019,268,18,250
12127091019,1400000US12127091019,1092,306,786
12127091019,1400000US12127091019,1109,323,786
12127091020,1400000US12127091020,2037,308,1729
12127091020,1400000US12127091020,1496,221,1275
12127091020,1400000US12127091020,1536,221,1315
12127091020,1400000US12127091020,317,55,262
12127091020,1400000US12127091020,658,80,578
12127091020,1400000US12127091020,491,52,439
12127091020,1400000US12127091020,1197,196,1001
12127091020,1400000US12127091020,1197,196,1001
12127091020,1400000US12127091020,299,25,274
12127091020,1400000US12127091020,339,25,314
12127091020,1400000US12127091020,317,55,262
12127091020,1400000US12127091020,304,80,224
12127091021,1400000US12127091021,776,197,579
12127091021,1400000US12127091021,648,172,476
12127091021,1400000US12127091021,698,197,501
12127091021,1400000US12127091021,507,134,373
