Id2,Id,Estimate; Total:,Estimate; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes
12117021306,1400000US12117021306,651,15,65,70,35,103,87,117,35,55,69,0,0
12117021306,1400000US12117021306,577,15,10,47,12,166,64,138,0,48,60,17,0
12117021307,1400000US12117021307,3187,35,180,290,341,410,401,745,76,308,269,97,35
12117021307,1400000US12117021307,2863,13,180,250,277,403,381,695,76,199,257,97,35
12117021307,1400000US12117021307,2952,13,180,250,277,403,381,695,76,276,269,97,35
12117021307,1400000US12117021307,575,0,40,32,117,95,114,94,15,55,13,0,0
12117021307,1400000US12117021307,2388,13,140,218,208,308,287,601,61,176,244,97,35
12117021307,1400000US12117021307,2477,13,140,218,208,308,287,601,61,253,256,97,35
12117021307,1400000US12117021307,343,0,11,61,16,25,52,110,9,45,14,0,0
12117021307,1400000US12117021307,467,13,53,24,74,76,95,103,0,29,0,0,0
12117021307,1400000US12117021307,458,13,40,0,12,58,40,133,25,33,73,9,22
12117021311,1400000US12117021311,2043,0,183,344,221,192,249,334,21,186,153,133,27
12117021311,1400000US12117021311,1474,0,107,274,172,168,138,270,21,78,127,92,27
12117021311,1400000US12117021311,1482,0,107,274,172,168,138,270,21,78,127,100,27
12117021311,1400000US12117021311,1309,0,50,251,172,149,138,249,21,78,127,47,27
12117021311,1400000US12117021311,1309,0,50,251,172,149,138,249,21,78,127,47,27
12117021312,1400000US12117021312,1577,71,141,214,169,179,59,307,76,177,144,22,18
12117021312,1400000US12117021312,1366,71,141,178,122,131,59,282,64,165,113,22,18
12117021312,1400000US12117021312,1366,71,141,178,122,131,59,282,64,165,113,22,18
12117021312,1400000US12117021312,1231,71,141,159,122,105,59,230,56,143,105,22,18
12117021312,1400000US12117021312,1231,71,141,159,122,105,59,230,56,143,105,22,18
12117021312,1400000US12117021312,267,9,48,0,21,45,0,100,9,10,25,0,0
12117021313,1400000US12117021313,2797,98,127,297,273,526,232,685,49,138,279,35,58
12117021313,1400000US12117021313,2718,98,127,297,273,510,200,654,49,138,279,35,58
12117021313,1400000US12117021313,2734,98,127,297,273,526,200,654,49,138,279,35,58
12117021313,1400000US12117021313,2470,98,127,275,249,485,200,613,42,118,210,35,18
12117021313,1400000US12117021313,2486,98,127,275,249,501,200,613,42,118,210,35,18
12117021313,1400000US12117021313,304,19,36,0,72,41,40,61,0,12,23,0,0
12117021313,1400000US12117021313,526,33,23,46,66,115,43,97,0,33,52,0,18
12117021313,1400000US12117021313,366,0,33,108,46,6,83,40,0,33,9,8,0
12117021314,1400000US12117021314,1375,13,159,241,188,114,129,105,134,57,173,62,0
12117021314,1400000US12117021314,1116,13,159,155,133,114,62,105,134,30,149,62,0
12117021314,1400000US12117021314,1116,13,159,155,133,114,62,105,134,30,149,62,0
12117021314,1400000US12117021314,958,13,91,127,133,114,62,94,134,30,98,62,0
12117021314,1400000US12117021314,958,13,91,127,133,114,62,94,134,30,98,62,0
12117021315,1400000US12117021315,2288,38,371,261,239,138,93,566,54,133,244,147,4
12117021315,1400000US12117021315,1986,38,315,221,220,138,93,457,39,133,218,110,4
12117021315,1400000US12117021315,2001,38,315,221,220,138,93,457,54,133,218,110,4
12117021315,1400000US12117021315,351,0,32,69,26,0,0,140,15,0,69,0,0
12117021315,1400000US12117021315,1685,38,283,160,194,138,93,344,39,133,149,110,4
12117021315,1400000US12117021315,1685,38,283,160,194,138,93,344,39,133,149,110,4
12117021315,1400000US12117021315,316,0,32,61,26,0,0,113,15,0,69,0,0
12117021315,1400000US12117021315,541,11,141,63,33,58,44,74,12,32,69,0,4
12117021315,1400000US12117021315,317,11,63,0,10,54,30,60,21,27,37,0,4
12117021316,1400000US12117021316,1817,36,193,229,112,258,118,365,128,146,150,82,0
12117021316,1400000US12117021316,1502,36,180,143,112,258,64,319,87,106,150,47,0
12117021316,1400000US12117021316,1502,36,180,143,112,258,64,319,87,106,150,47,0
12117021316,1400000US12117021316,1269,0,97,143,75,258,49,280,87,106,127,47,0
12117021316,1400000US12117021316,1269,0,97,143,75,258,49,280,87,106,127,47,0
12117021317,1400000US12117021317,3991,8,339,486,557,593,338,716,197,151,431,57,118
12117021317,1400000US12117021317,3530,8,308,453,517,566,293,597,166,119,380,57,66
12117021317,1400000US12117021317,3577,8,325,453,527,566,293,597,166,119,400,57,66
12117021317,1400000US12117021317,3290,8,269,428,497,552,248,539,138,119,369,57,66
12117021317,1400000US12117021317,3327,8,286,428,497,552,248,539,138,119,389,57,66
12117021317,1400000US12117021317,500,0,43,132,42,81,44,53,69,0,25,11,0
12117021317,1400000US12117021317,720,0,42,97,114,48,61,187,83,8,32,35,13
12117021317,1400000US12117021317,449,0,16,111,47,100,58,69,0,21,16,11,0
12117021318,1400000US12117021318,3896,94,130,553,575,598,461,724,109,129,200,233,90
12117021318,1400000US12117021318,3108,81,120,494,462,510,334,533,109,129,176,91,69
12117021318,1400000US12117021318,3108,81,120,494,462,510,334,533,109,129,176,91,69
12117021318,1400000US12117021318,856,0,45,190,99,187,67,74,36,18,60,63,17
12117021318,1400000US12117021318,2322,81,85,304,373,352,267,470,73,111,126,28,52
12117021318,1400000US12117021318,2322,81,85,304,373,352,267,470,73,111,126,28,52
12117021318,1400000US12117021318,786,0,35,190,89,158,67,63,36,18,50,63,17
12117021318,1400000US12117021318,786,0,35,190,89,158,67,63,36,18,50,63,17
12117021318,1400000US12117021318,666,15,18,75,64,81,59,180,40,31,34,28,41
12117021319,1400000US12117021319,811,49,59,166,73,36,64,69,44,36,47,133,35
12117021319,1400000US12117021319,718,0,59,166,73,19,64,69,44,36,47,106,35
12117021319,1400000US12117021319,745,0,59,166,73,19,64,69,44,36,47,133,35
12117021319,1400000US12117021319,664,0,59,154,65,19,47,69,44,36,30,106,35
12117021319,1400000US12117021319,691,0,59,154,65,19,47,69,44,36,30,133,35
12117021320,1400000US12117021320,3964,37,177,462,404,452,386,757,71,334,525,339,20
12117021320,1400000US12117021320,3237,27,177,406,351,379,377,479,60,267,409,305,0
12117021320,1400000US12117021320,3237,27,177,406,351,379,377,479,60,267,409,305,0
12117021320,1400000US12117021320,716,14,25,36,76,85,152,66,32,45,68,117,0
12117021320,1400000US12117021320,2586,23,152,370,289,294,234,434,39,222,341,188,0
12117021320,1400000US12117021320,2586,23,152,370,289,294,234,434,39,222,341,188,0
12117021320,1400000US12117021320,651,4,25,36,62,85,143,45,21,45,68,117,0
12117021320,1400000US12117021320,651,4,25,36,62,85,143,45,21,45,68,117,0
12117021320,1400000US12117021320,510,0,24,13,88,62,28,132,0,0,110,53,0
12117021320,1400000US12117021320,859,0,60,126,80,83,105,210,0,71,65,59,0
12117021320,1400000US12117021320,839,23,66,144,39,130,72,181,29,49,56,50,0
12117021321,1400000US12117021321,1280,28,24,71,101,261,117,184,0,189,262,35,8
12117021321,1400000US12117021321,1077,28,24,71,82,254,78,150,0,189,166,35,0
12117021321,1400000US12117021321,1077,28,24,71,82,254,78,150,0,189,166,35,0
12117021321,1400000US12117021321,985,28,24,71,82,231,78,150,0,189,132,0,0
12117021321,1400000US12117021321,985,28,24,71,82,231,78,150,0,189,132,0,0
12117021401,1400000US12117021401,3655,14,388,451,483,848,198,484,54,167,416,127,25
12117021401,1400000US12117021401,2906,0,233,331,393,744,187,391,54,155,325,81,12
12117021401,1400000US12117021401,2987,0,246,331,393,744,187,403,54,155,372,90,12
12117021401,1400000US12117021401,1023,14,128,113,114,286,52,150,13,25,115,0,13
12117021401,1400000US12117021401,591,14,111,28,47,160,41,116,0,25,49,0,0
12117021401,1400000US12117021401,2086,0,105,282,279,458,135,275,41,142,276,81,12
12117021401,1400000US12117021401,2133,0,118,282,279,458,135,287,41,142,289,90,12
12117021401,1400000US12117021401,820,0,128,49,114,286,52,116,13,13,49,0,0
12117021401,1400000US12117021401,854,0,128,49,114,286,52,116,13,13,83,0,0
12117021401,1400000US12117021401,460,0,26,34,27,83,51,61,9,39,99,19,12
12117021403,1400000US12117021403,3785,35,102,481,491,506,263,644,160,231,497,246,129
12117021403,1400000US12117021403,3455,35,102,429,432,485,263,577,144,175,467,217,129
12117021403,1400000US12117021403,3540,35,102,429,482,485,263,596,160,175,467,217,129
12117021403,1400000US12117021403,3218,35,102,388,399,467,263,577,144,147,418,159,119
12117021403,1400000US12117021403,3253,35,102,388,399,467,263,596,160,147,418,159,119
12117021403,1400000US12117021403,634,10,0,110,96,51,27,132,45,40,53,70,0
12117021403,1400000US12117021403,723,10,48,53,100,94,70,101,92,28,39,41,47
12117021403,1400000US12117021403,455,0,0,81,116,66,31,64,16,14,41,26,0
12117021403,1400000US12117021403,460,0,15,43,80,23,28,73,10,14,174,0,0
12117021404,1400000US12117021404,3039,55,75,459,307,469,171,859,100,188,275,81,0
12117021404,1400000US12117021404,2586,36,75,374,260,389,171,699,74,164,263,81,0
12117021404,1400000US12117021404,2659,36,75,392,260,420,171,723,74,164,263,81,0
12117021404,1400000US12117021404,419,0,0,88,31,142,13,84,26,0,35,0,0
12117021404,1400000US12117021404,2333,36,75,325,252,296,158,632,74,164,240,81,0
12117021404,1400000US12117021404,2406,36,75,343,252,327,158,656,74,164,240,81,0
12117021404,1400000US12117021404,571,0,37,44,37,143,66,158,0,54,25,7,0
12117021404,1400000US12117021404,550,11,0,83,145,13,25,151,35,60,15,12,0
12117021502,1400000US12117021502,2402,26,320,190,471,376,136,271,123,111,334,18,26
12117021502,1400000US12117021502,2116,26,267,190,399,347,131,194,115,69,334,18,26
12117021502,1400000US12117021502,2126,26,267,190,409,347,131,194,115,69,334,18,26
12117021502,1400000US12117021502,273,0,35,0,80,9,10,69,0,57,13,0,0
12117021502,1400000US12117021502,2035,26,267,190,374,338,121,185,115,54,321,18,26
12117021502,1400000US12117021502,2035,26,267,190,374,338,121,185,115,54,321,18,26
12117021502,1400000US12117021502,535,12,12,51,180,96,0,39,60,10,75,0,0
12117021503,1400000US12117021503,657,12,118,55,107,89,22,138,0,47,17,33,19
12117021503,1400000US12117021503,575,12,118,36,107,72,22,129,0,37,10,13,19
12117021503,1400000US12117021503,575,12,118,36,107,72,22,129,0,37,10,13,19
12117021503,1400000US12117021503,537,12,93,36,98,72,22,125,0,37,10,13,19
12117021503,1400000US12117021503,537,12,93,36,98,72,22,125,0,37,10,13,19
12117021504,1400000US12117021504,1045,22,179,98,146,217,53,183,8,21,20,41,57
12117021504,1400000US12117021504,934,22,147,68,146,217,53,134,8,21,20,41,57
12117021504,1400000US12117021504,934,22,147,68,146,217,53,134,8,21,20,41,57
12117021504,1400000US12117021504,914,22,138,68,146,217,53,123,8,21,20,41,57
12117021504,1400000US12117021504,914,22,138,68,146,217,53,123,8,21,20,41,57
12117021505,1400000US12117021505,2062,67,174,391,420,315,107,334,25,40,151,25,13
12117021505,1400000US12117021505,1783,67,174,277,411,236,107,275,25,40,133,25,13
12117021505,1400000US12117021505,1816,67,174,277,420,236,107,299,25,40,133,25,13
12117021505,1400000US12117021505,1697,67,174,277,350,236,107,260,25,40,123,25,13
12117021505,1400000US12117021505,1730,67,174,277,359,236,107,284,25,40,123,25,13
12117021505,1400000US12117021505,382,0,35,83,58,76,0,96,0,9,0,25,0
12117021506,1400000US12117021506,1655,22,126,242,211,218,118,268,62,188,146,54,0
12117021506,1400000US12117021506,1458,16,108,233,182,185,118,235,62,188,95,36,0
12117021506,1400000US12117021506,1458,16,108,233,182,185,118,235,62,188,95,36,0
12117021506,1400000US12117021506,1176,16,108,193,150,185,99,170,62,76,95,22,0
12117021506,1400000US12117021506,1176,16,108,193,150,185,99,170,62,76,95,22,0
12117021604,1400000US12117021604,1742,7,106,104,271,293,116,470,35,74,224,42,0
12117021604,1400000US12117021604,1569,7,95,91,227,293,116,365,35,74,224,42,0
12117021604,1400000US12117021604,1569,7,95,91,227,293,116,365,35,74,224,42,0
12117021604,1400000US12117021604,1418,7,74,91,227,293,116,332,35,23,178,42,0
12117021604,1400000US12117021604,1418,7,74,91,227,293,116,332,35,23,178,42,0
12117021604,1400000US12117021604,194,0,9,6,19,49,0,66,10,0,25,10,0
12117021604,1400000US12117021604,393,0,19,29,86,98,19,94,0,0,38,10,0
12117021604,1400000US12117021604,267,0,18,14,61,43,37,56,0,14,14,10,0
12117021606,1400000US12117021606,3106,62,113,464,452,551,249,598,101,182,237,84,13
12117021606,1400000US12117021606,2321,62,113,437,216,369,126,395,87,182,237,84,13
12117021606,1400000US12117021606,2345,62,113,437,216,369,126,419,87,182,237,84,13
12117021606,1400000US12117021606,377,0,0,23,27,95,0,133,52,14,8,25,0
12117021606,1400000US12117021606,2066,62,113,414,189,299,126,359,35,168,229,59,13
12117021606,1400000US12117021606,2066,62,113,414,189,299,126,359,35,168,229,59,13
12117021606,1400000US12117021606,279,0,0,23,27,70,0,60,52,14,8,25,0
12117021608,1400000US12117021608,2624,59,270,299,552,515,218,317,72,102,129,77,14
12117021608,1400000US12117021608,2010,28,146,231,472,347,157,287,62,60,129,77,14
12117021608,1400000US12117021608,2059,59,154,231,472,347,157,297,62,60,129,77,14
12117021608,1400000US12117021608,479,0,16,53,82,179,39,59,0,40,11,0,0
12117021608,1400000US12117021608,1763,28,138,222,411,289,126,258,62,20,118,77,14
12117021608,1400000US12117021608,1794,59,138,222,411,289,126,258,62,20,118,77,14
12117021608,1400000US12117021608,490,31,66,78,97,99,24,0,62,6,15,12,0
12117021609,1400000US12117021609,1466,42,35,132,186,399,135,276,107,52,52,38,12
12117021609,1400000US12117021609,1411,42,35,132,176,399,135,243,107,52,40,38,12
12117021609,1400000US12117021609,1411,42,35,132,176,399,135,243,107,52,40,38,12
12117021609,1400000US12117021609,1356,42,35,123,176,380,135,216,107,52,40,38,12
12117021609,1400000US12117021609,1356,42,35,123,176,380,135,216,107,52,40,38,12
12117021609,1400000US12117021609,340,0,12,13,56,103,38,50,14,33,0,9,12
12117021611,1400000US12117021611,2111,20,83,176,274,330,144,475,193,131,97,103,85
12117021611,1400000US12117021611,2069,20,83,176,274,307,144,456,193,131,97,103,85
12117021611,1400000US12117021611,2082,20,83,176,274,307,144,469,193,131,97,103,85
12117021611,1400000US12117021611,1860,20,76,176,274,249,105,403,193,131,97,103,33
12117021611,1400000US12117021611,1873,20,76,176,274,249,105,416,193,131,97,103,33
12117021611,1400000US12117021611,300,0,10,10,39,47,0,55,71,15,27,19,7
12117021611,1400000US12117021611,440,9,11,20,119,66,7,108,34,10,24,17,15
12117021611,1400000US12117021611,400,0,10,48,31,57,35,92,108,8,11,0,0
12117021612,1400000US12117021612,1922,14,124,328,283,429,197,315,22,97,49,57,7
12117021612,1400000US12117021612,1856,14,124,320,274,410,197,292,22,90,49,57,7
12117021612,1400000US12117021612,1864,14,124,328,274,410,197,292,22,90,49,57,7
12117021612,1400000US12117021612,1784,14,124,320,243,399,197,292,22,90,49,27,7
12117021612,1400000US12117021612,1784,14,124,320,243,399,197,292,22,90,49,27,7
12117021612,1400000US12117021612,293,0,14,55,48,55,35,42,11,14,19,0,0
12117021612,1400000US12117021612,368,14,29,48,57,61,40,36,0,34,20,22,7
12117021613,1400000US12117021613,1860,53,80,229,436,256,266,188,29,70,225,28,0
12117021613,1400000US12117021613,1506,53,80,171,306,197,222,169,29,52,199,28,0
12117021613,1400000US12117021613,1520,53,80,171,306,197,236,169,29,52,199,28,0
12117021613,1400000US12117021613,1263,53,80,131,254,185,174,119,0,52,187,28,0
12117021613,1400000US12117021613,1277,53,80,131,254,185,188,119,0,52,187,28,0
12117021614,1400000US12117021614,3099,48,281,283,578,500,183,592,80,141,264,127,22
12117021614,1400000US12117021614,2405,48,235,221,506,342,78,519,60,105,201,68,22
12117021614,1400000US12117021614,2405,48,235,221,506,342,78,519,60,105,201,68,22
12117021614,1400000US12117021614,652,21,124,10,144,38,0,272,0,0,43,0,0
12117021614,1400000US12117021614,1882,27,157,211,380,304,78,312,60,105,158,68,22
12117021614,1400000US12117021614,1882,27,157,211,380,304,78,312,60,105,158,68,22
12117021615,1400000US12117021615,1411,14,29,55,331,301,64,181,186,111,96,31,12
12117021615,1400000US12117021615,1346,6,29,55,316,269,64,177,186,105,96,31,12
12117021615,1400000US12117021615,1350,6,29,55,316,269,64,181,186,105,96,31,12
12117021615,1400000US12117021615,1279,6,29,55,316,245,32,177,186,105,85,31,12
12117021615,1400000US12117021615,1283,6,29,55,316,245,32,181,186,105,85,31,12
12117021616,1400000US12117021616,1250,12,99,207,167,246,174,142,12,66,87,38,0
12117021616,1400000US12117021616,1183,12,99,207,167,246,174,94,12,47,87,38,0
12117021616,1400000US12117021616,1183,12,99,207,167,246,174,94,12,47,87,38,0
12117021616,1400000US12117021616,1183,12,99,207,167,246,174,94,12,47,87,38,0
12117021616,1400000US12117021616,1183,12,99,207,167,246,174,94,12,47,87,38,0
12117021616,1400000US12117021616,251,0,27,43,20,28,27,41,0,25,26,14,0
12117021704,1400000US12117021704,2019,16,151,224,445,310,139,340,38,60,231,41,24
12117021704,1400000US12117021704,1834,16,151,224,431,297,139,303,9,60,146,34,24
12117021704,1400000US12117021704,1837,16,151,224,431,297,139,303,9,60,149,34,24
12117021704,1400000US12117021704,638,0,22,100,234,131,40,72,0,0,20,19,0
12117021704,1400000US12117021704,1253,16,129,124,197,179,99,268,9,60,126,22,24
12117021704,1400000US12117021704,1256,16,129,124,197,179,99,268,9,60,129,22,24
12117021704,1400000US12117021704,226,0,40,10,13,19,16,37,0,29,38,10,14
12117021704,1400000US12117021704,307,8,16,38,79,33,27,70,0,27,9,0,0
12117021705,1400000US12117021705,2745,77,479,449,467,565,140,339,29,70,43,31,56
12117021705,1400000US12117021705,1655,44,181,275,349,413,100,178,29,34,43,0,9
12117021705,1400000US12117021705,1704,44,181,275,369,431,111,178,29,34,43,0,9
12117021705,1400000US12117021705,1323,33,242,253,279,357,21,108,16,14,0,0,0
12117021705,1400000US12117021705,466,0,96,125,84,148,0,13,0,0,0,0,0
12117021705,1400000US12117021705,907,44,136,101,137,167,100,123,13,34,43,0,9
12117021705,1400000US12117021705,938,44,136,101,157,167,111,123,13,34,43,0,9
