Id2,Id,Estimate; Total:,Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income
12115002203,1400000US12115002203,1688,12,1676
12115002302,1400000US12115002302,2211,15,2196
12115002302,1400000US12115002302,2159,15,2144
12115002302,1400000US12115002302,2173,15,2158
12115002302,1400000US12115002302,2159,15,2144
12115002302,1400000US12115002302,2173,15,2158
12115002303,1400000US12115002303,2508,29,2479
12115002303,1400000US12115002303,2485,29,2456
12115002303,1400000US12115002303,2508,29,2479
12115002303,1400000US12115002303,2485,29,2456
12115002303,1400000US12115002303,2508,29,2479
12115002303,1400000US12115002303,518,0,518
12115002303,1400000US12115002303,689,29,660
12115002303,1400000US12115002303,423,0,423
12115002304,1400000US12115002304,1342,0,1342
12115002304,1400000US12115002304,1310,0,1310
12115002304,1400000US12115002304,1310,0,1310
12115002304,1400000US12115002304,1310,0,1310
12115002304,1400000US12115002304,1310,0,1310
12115002305,1400000US12115002305,995,20,975
12115002305,1400000US12115002305,953,20,933
12115002305,1400000US12115002305,971,20,951
12115002305,1400000US12115002305,930,20,910
12115002305,1400000US12115002305,948,20,928
12115002401,1400000US12115002401,1448,11,1437
12115002401,1400000US12115002401,1434,11,1423
12115002401,1400000US12115002401,1434,11,1423
12115002401,1400000US12115002401,1425,11,1414
12115002401,1400000US12115002401,1425,11,1414
12115002401,1400000US12115002401,292,0,292
12115002401,1400000US12115002401,411,11,400
12115002402,1400000US12115002402,1810,82,1728
12115002402,1400000US12115002402,1760,82,1678
12115002402,1400000US12115002402,1768,82,1686
12115002402,1400000US12115002402,1680,82,1598
12115002402,1400000US12115002402,1688,82,1606
12115002402,1400000US12115002402,524,0,524
12115002504,1400000US12115002504,1159,19,1140
12115002504,1400000US12115002504,1137,19,1118
12115002504,1400000US12115002504,1137,19,1118
12115002504,1400000US12115002504,1137,19,1118
12115002504,1400000US12115002504,1137,19,1118
12115002505,1400000US12115002505,930,10,920
12115002505,1400000US12115002505,910,10,900
12115002505,1400000US12115002505,910,10,900
12115002505,1400000US12115002505,885,10,875
12115002505,1400000US12115002505,885,10,875
12115002507,1400000US12115002507,2442,40,2402
12115002507,1400000US12115002507,2377,40,2337
12115002507,1400000US12115002507,2377,40,2337
12115002507,1400000US12115002507,2377,40,2337
12115002507,1400000US12115002507,2377,40,2337
12115002507,1400000US12115002507,413,0,413
12115002507,1400000US12115002507,594,0,594
12115002508,1400000US12115002508,1279,10,1269
12115002508,1400000US12115002508,1266,10,1256
12115002508,1400000US12115002508,1271,10,1261
12115002508,1400000US12115002508,1253,10,1243
12115002508,1400000US12115002508,1258,10,1248
12115002509,1400000US12115002509,1962,0,1962
12115002509,1400000US12115002509,1962,0,1962
12115002509,1400000US12115002509,1962,0,1962
12115002509,1400000US12115002509,1935,0,1935
12115002509,1400000US12115002509,1935,0,1935
12115002509,1400000US12115002509,544,0,544
12115002510,1400000US12115002510,1684,20,1664
12115002510,1400000US12115002510,1661,20,1641
12115002510,1400000US12115002510,1661,20,1641
12115002510,1400000US12115002510,1661,20,1641
12115002510,1400000US12115002510,1661,20,1641
12115002510,1400000US12115002510,464,0,464
12115002511,1400000US12115002511,1419,25,1394
12115002511,1400000US12115002511,1387,25,1362
12115002511,1400000US12115002511,1387,25,1362
12115002511,1400000US12115002511,1364,25,1339
12115002511,1400000US12115002511,1364,25,1339
12115002601,1400000US12115002601,1273,23,1250
12115002601,1400000US12115002601,1209,23,1186
12115002601,1400000US12115002601,1217,23,1194
12115002601,1400000US12115002601,1189,23,1166
12115002601,1400000US12115002601,1197,23,1174
12115002602,1400000US12115002602,1439,22,1417
12115002602,1400000US12115002602,1415,22,1393
12115002602,1400000US12115002602,1439,22,1417
12115002602,1400000US12115002602,1393,22,1371
12115002602,1400000US12115002602,1417,22,1395
12115002603,1400000US12115002603,854,0,854
12115002603,1400000US12115002603,827,0,827
12115002603,1400000US12115002603,827,0,827
12115002603,1400000US12115002603,827,0,827
12115002603,1400000US12115002603,827,0,827
12115002604,1400000US12115002604,1531,11,1520
12115002604,1400000US12115002604,1505,11,1494
12115002604,1400000US12115002604,1531,11,1520
12115002604,1400000US12115002604,1492,11,1481
12115002604,1400000US12115002604,1518,11,1507
12115002604,1400000US12115002604,310,0,310
12115002604,1400000US12115002604,405,0,405
12115002605,1400000US12115002605,1115,19,1096
12115002605,1400000US12115002605,1100,19,1081
12115002605,1400000US12115002605,1100,19,1081
12115002605,1400000US12115002605,1100,19,1081
12115002605,1400000US12115002605,1100,19,1081
12115002710,1400000US12115002710,1221,0,1221
12115002710,1400000US12115002710,1155,0,1155
12115002710,1400000US12115002710,1155,0,1155
12115002710,1400000US12115002710,1113,0,1113
12115002710,1400000US12115002710,1113,0,1113
12115002711,1400000US12115002711,3781,34,3747
12115002711,1400000US12115002711,3482,11,3471
12115002711,1400000US12115002711,3543,34,3509
12115002711,1400000US12115002711,3351,11,3340
12115002711,1400000US12115002711,3412,34,3378
12115002711,1400000US12115002711,527,11,516
12115002711,1400000US12115002711,840,23,817
12115002711,1400000US12115002711,649,11,638
12115002711,1400000US12115002711,391,0,391
12115002712,1400000US12115002712,10579,120,10459
12115002712,1400000US12115002712,9803,87,9716
12115002712,1400000US12115002712,9859,87,9772
12115002712,1400000US12115002712,569,22,547
12115002712,1400000US12115002712,569,22,547
12115002712,1400000US12115002712,130,11,119
12115002712,1400000US12115002712,608,11,597
12115002712,1400000US12115002712,263,11,252
12115002712,1400000US12115002712,9323,87,9236
12115002712,1400000US12115002712,9370,87,9283
12115002712,1400000US12115002712,562,22,540
12115002712,1400000US12115002712,562,22,540
12115002712,1400000US12115002712,480,0,480
12115002712,1400000US12115002712,489,0,489
12115002712,1400000US12115002712,1443,14,1429
12115002712,1400000US12115002712,333,0,333
12115002712,1400000US12115002712,2428,11,2417
12115002712,1400000US12115002712,2072,14,2058
12115002712,1400000US12115002712,1233,16,1217
12115002712,1400000US12115002712,647,11,636
12115002712,1400000US12115002712,670,0,670
12115002712,1400000US12115002712,307,22,285
12115002713,1400000US12115002713,2712,0,2712
12115002713,1400000US12115002713,2651,0,2651
12115002713,1400000US12115002713,2651,0,2651
12115002713,1400000US12115002713,2644,0,2644
12115002713,1400000US12115002713,2644,0,2644
12115002713,1400000US12115002713,499,0,499
12115002713,1400000US12115002713,612,0,612
12115002713,1400000US12115002713,386,0,386
12115002714,1400000US12115002714,2123,69,2054
12115002714,1400000US12115002714,2102,69,2033
12115002714,1400000US12115002714,2102,69,2033
12115002714,1400000US12115002714,2078,69,2009
12115002714,1400000US12115002714,2078,69,2009
12115002714,1400000US12115002714,407,25,382
12115002714,1400000US12115002714,552,16,536
12115002714,1400000US12115002714,427,16,411
12115002715,1400000US12115002715,3337,26,3311
12115002715,1400000US12115002715,3337,26,3311
12115002715,1400000US12115002715,3337,26,3311
12115002715,1400000US12115002715,3292,26,3266
12115002715,1400000US12115002715,3292,26,3266
12115002715,1400000US12115002715,462,0,462
12115002715,1400000US12115002715,770,0,770
12115002715,1400000US12115002715,576,13,563
12115002715,1400000US12115002715,497,13,484
12115002716,1400000US12115002716,2413,30,2383
12115002716,1400000US12115002716,2328,21,2307
12115002716,1400000US12115002716,2350,30,2320
12115002716,1400000US12115002716,2289,21,2268
12115002716,1400000US12115002716,2311,30,2281
12115002716,1400000US12115002716,424,0,424
12115002716,1400000US12115002716,531,9,522
12115002716,1400000US12115002716,346,11,335
12115002716,1400000US12115002716,371,9,362
12115002718,1400000US12115002718,2582,43,2539
12115002718,1400000US12115002718,2548,43,2505
12115002718,1400000US12115002718,2548,43,2505
12115002718,1400000US12115002718,2471,43,2428
12115002718,1400000US12115002718,2471,43,2428
12115002718,1400000US12115002718,478,17,461
12115002718,1400000US12115002718,507,0,507
12115002718,1400000US12115002718,449,0,449
12115002719,1400000US12115002719,1789,0,1789
12115002719,1400000US12115002719,1770,0,1770
12115002719,1400000US12115002719,1789,0,1789
12115002719,1400000US12115002719,1752,0,1752
12115002719,1400000US12115002719,1771,0,1771
12115002720,1400000US12115002720,1618,0,1618
12115002720,1400000US12115002720,1584,0,1584
12115002720,1400000US12115002720,1606,0,1606
12115002720,1400000US12115002720,1563,0,1563
12115002720,1400000US12115002720,1585,0,1585
12115002720,1400000US12115002720,383,0,383
12115002721,1400000US12115002721,1711,21,1690
12115002721,1400000US12115002721,1569,21,1548
12115002721,1400000US12115002721,1605,21,1584
