Id2,Id,Estimate; Total:,Estimate; Total: - With Social Security income,Estimate; Total: - No Social Security income
12111381204,1400000US12111381204,1553,965,588
12111381204,1400000US12111381204,1495,965,530
12111381204,1400000US12111381204,1528,965,563
12111381300,1400000US12111381300,1896,902,994
12111381300,1400000US12111381300,1832,862,970
12111381300,1400000US12111381300,1832,862,970
12111381300,1400000US12111381300,1792,852,940
12111381300,1400000US12111381300,1792,852,940
12111381300,1400000US12111381300,368,223,145
12111381300,1400000US12111381300,372,198,174
12111381300,1400000US12111381300,355,191,164
12111381401,1400000US12111381401,2092,1119,973
12111381401,1400000US12111381401,1863,1089,774
12111381401,1400000US12111381401,1886,1097,789
12111381401,1400000US12111381401,1722,1051,671
12111381401,1400000US12111381401,1730,1059,671
12111381402,1400000US12111381402,2008,556,1452
12111381402,1400000US12111381402,1620,477,1143
12111381402,1400000US12111381402,1646,486,1160
12111381402,1400000US12111381402,479,80,399
12111381402,1400000US12111381402,1276,419,857
12111381402,1400000US12111381402,1302,428,874
12111381502,1400000US12111381502,3943,1346,2597
12111381502,1400000US12111381502,3394,1186,2208
12111381502,1400000US12111381502,3403,1195,2208
12111381502,1400000US12111381502,429,139,290
12111381502,1400000US12111381502,441,151,290
12111381502,1400000US12111381502,3197,1146,2051
12111381502,1400000US12111381502,3206,1155,2051
12111381502,1400000US12111381502,414,139,275
12111381502,1400000US12111381502,426,151,275
12111381502,1400000US12111381502,546,190,356
12111381502,1400000US12111381502,732,352,380
12111381502,1400000US12111381502,677,316,361
12111381502,1400000US12111381502,512,138,374
12111381502,1400000US12111381502,296,97,199
12111381503,1400000US12111381503,3280,1055,2225
12111381503,1400000US12111381503,2625,843,1782
12111381503,1400000US12111381503,2670,871,1799
12111381503,1400000US12111381503,473,159,314
12111381503,1400000US12111381503,473,159,314
12111381503,1400000US12111381503,390,134,256
12111381503,1400000US12111381503,2366,754,1612
12111381503,1400000US12111381503,2391,762,1629
12111381503,1400000US12111381503,451,159,292
12111381503,1400000US12111381503,451,159,292
12111381503,1400000US12111381503,419,174,245
12111381503,1400000US12111381503,705,174,531
12111381503,1400000US12111381503,501,212,289
12111381503,1400000US12111381503,434,144,290
12111381601,1400000US12111381601,2508,1179,1329
12111381601,1400000US12111381601,2456,1140,1316
12111381601,1400000US12111381601,2508,1179,1329
12111381601,1400000US12111381601,2335,1122,1213
12111381601,1400000US12111381601,2387,1161,1226
12111381601,1400000US12111381601,350,111,239
12111381601,1400000US12111381601,484,249,235
12111381601,1400000US12111381601,433,128,305
12111381602,1400000US12111381602,1682,1101,581
12111381602,1400000US12111381602,1629,1091,538
12111381602,1400000US12111381602,1629,1091,538
12111381602,1400000US12111381602,1468,987,481
12111381602,1400000US12111381602,1468,987,481
12111381603,1400000US12111381603,3014,2089,925
12111381603,1400000US12111381603,2873,2070,803
12111381603,1400000US12111381603,2873,2070,803
12111381603,1400000US12111381603,2745,2048,697
12111381603,1400000US12111381603,2745,2048,697
12111381603,1400000US12111381603,511,414,97
12111381603,1400000US12111381603,566,391,175
12111381603,1400000US12111381603,636,359,277
12111381603,1400000US12111381603,519,381,138
12111381701,1400000US12111381701,1947,1144,803
12111381701,1400000US12111381701,1947,1144,803
12111381701,1400000US12111381701,1947,1144,803
12111381701,1400000US12111381701,1921,1132,789
12111381701,1400000US12111381701,1921,1132,789
12111381701,1400000US12111381701,470,320,150
12111381702,1400000US12111381702,1161,867,294
12111381702,1400000US12111381702,1161,867,294
12111381702,1400000US12111381702,1161,867,294
12111381702,1400000US12111381702,1161,867,294
12111381702,1400000US12111381702,1161,867,294
12111381802,1400000US12111381802,1534,365,1169
12111381802,1400000US12111381802,1033,248,785
12111381802,1400000US12111381802,1033,248,785
12111381802,1400000US12111381802,342,84,258
12111381802,1400000US12111381802,342,84,258
12111381802,1400000US12111381802,896,222,674
12111381802,1400000US12111381802,896,222,674
12111381802,1400000US12111381802,320,62,258
12111381802,1400000US12111381802,320,62,258
12111381803,1400000US12111381803,2272,775,1497
12111381803,1400000US12111381803,1900,661,1239
12111381803,1400000US12111381803,1900,661,1239
12111381803,1400000US12111381803,1764,623,1141
12111381803,1400000US12111381803,1764,623,1141
12111381804,1400000US12111381804,1989,687,1302
12111381804,1400000US12111381804,1608,563,1045
12111381804,1400000US12111381804,1608,563,1045
12111381804,1400000US12111381804,1396,458,938
12111381804,1400000US12111381804,1396,458,938
12111381804,1400000US12111381804,444,156,288
12111381804,1400000US12111381804,293,113,180
12111381900,1400000US12111381900,2924,1283,1641
12111381900,1400000US12111381900,2684,1247,1437
12111381900,1400000US12111381900,2739,1261,1478
12111381900,1400000US12111381900,2546,1239,1307
12111381900,1400000US12111381900,2588,1253,1335
12111381900,1400000US12111381900,535,337,198
12111381900,1400000US12111381900,444,202,242
12111381900,1400000US12111381900,374,191,183
12111381900,1400000US12111381900,414,160,254
12111382002,1400000US12111382002,2683,920,1763
12111382002,1400000US12111382002,2358,784,1574
12111382002,1400000US12111382002,2366,792,1574
12111382002,1400000US12111382002,583,89,494
12111382002,1400000US12111382002,1892,740,1152
12111382002,1400000US12111382002,1900,748,1152
12111382002,1400000US12111382002,466,44,422
12111382002,1400000US12111382002,466,44,422
12111382002,1400000US12111382002,442,208,234
12111382002,1400000US12111382002,521,164,357
12111382003,1400000US12111382003,3476,1250,2226
12111382003,1400000US12111382003,3007,1103,1904
12111382003,1400000US12111382003,3017,1113,1904
12111382003,1400000US12111382003,349,116,233
12111382003,1400000US12111382003,349,116,233
12111382003,1400000US12111382003,415,112,303
12111382003,1400000US12111382003,2677,991,1686
12111382003,1400000US12111382003,2687,1001,1686
12111382003,1400000US12111382003,330,112,218
12111382003,1400000US12111382003,330,112,218
12111382003,1400000US12111382003,329,167,162
12111382003,1400000US12111382003,492,171,321
12111382003,1400000US12111382003,632,160,472
12111382003,1400000US12111382003,435,126,309
12111382006,1400000US12111382006,3079,1408,1671
12111382006,1400000US12111382006,2599,1268,1331
12111382006,1400000US12111382006,2646,1274,1372
12111382006,1400000US12111382006,2347,1170,1177
12111382006,1400000US12111382006,2394,1176,1218
12111382006,1400000US12111382006,386,258,128
12111382006,1400000US12111382006,459,211,248
12111382006,1400000US12111382006,515,235,280
12111382006,1400000US12111382006,485,160,325
12111382007,1400000US12111382007,1447,403,1044
12111382007,1400000US12111382007,1131,353,778
12111382007,1400000US12111382007,1194,353,841
12111382007,1400000US12111382007,1003,340,663
12111382007,1400000US12111382007,1066,340,726
12111382008,1400000US12111382008,2418,621,1797
12111382008,1400000US12111382008,1900,536,1364
12111382008,1400000US12111382008,1926,536,1390
12111382008,1400000US12111382008,373,53,320
12111382008,1400000US12111382008,390,73,317
12111382008,1400000US12111382008,1622,495,1127
12111382008,1400000US12111382008,1640,495,1145
12111382009,1400000US12111382009,1739,649,1090
12111382009,1400000US12111382009,1481,558,923
12111382009,1400000US12111382009,1481,558,923
12111382009,1400000US12111382009,1272,532,740
12111382009,1400000US12111382009,1272,532,740
12111382010,1400000US12111382010,1140,776,364
12111382010,1400000US12111382010,1073,766,307
12111382010,1400000US12111382010,1073,766,307
12111382010,1400000US12111382010,1014,707,307
12111382010,1400000US12111382010,1014,707,307
12111382106,1400000US12111382106,6139,1196,4943
12111382106,1400000US12111382106,4724,938,3786
12111382106,1400000US12111382106,4919,996,3923
12111382106,1400000US12111382106,966,200,766
12111382106,1400000US12111382106,1127,232,895
12111382106,1400000US12111382106,203,0,203
12111382106,1400000US12111382106,1085,97,988
12111382106,1400000US12111382106,356,59,297
12111382106,1400000US12111382106,417,31,386
12111382106,1400000US12111382106,3883,873,3010
12111382106,1400000US12111382106,3966,899,3067
12111382106,1400000US12111382106,966,200,766
12111382106,1400000US12111382106,1036,200,836
12111382106,1400000US12111382106,841,65,776
12111382106,1400000US12111382106,953,97,856
12111382106,1400000US12111382106,406,133,273
12111382106,1400000US12111382106,677,171,506
12111382106,1400000US12111382106,797,184,613
12111382106,1400000US12111382106,769,235,534
12111382106,1400000US12111382106,291,57,234
12111382106,1400000US12111382106,518,84,434
12111382108,1400000US12111382108,8204,4025,4179
12111382108,1400000US12111382108,6933,3693,3240
12111382108,1400000US12111382108,7019,3719,3300
12111382108,1400000US12111382108,841,238,603
12111382108,1400000US12111382108,852,238,614
12111382108,1400000US12111382108,164,22,142
12111382108,1400000US12111382108,836,244,592
12111382108,1400000US12111382108,312,144,168
12111382108,1400000US12111382108,331,51,280
12111382108,1400000US12111382108,6330,3471,2859
12111382108,1400000US12111382108,6356,3497,2859
12111382108,1400000US12111382108,831,238,593
12111382108,1400000US12111382108,842,238,604
12111382108,1400000US12111382108,603,222,381
12111382108,1400000US12111382108,663,222,441
12111382108,1400000US12111382108,153,22,131
12111382108,1400000US12111382108,710,420,290
12111382108,1400000US12111382108,1337,697,640
12111382108,1400000US12111382108,1131,569,562
12111382108,1400000US12111382108,1423,879,544
12111382108,1400000US12111382108,511,271,240
12111382108,1400000US12111382108,299,91,208
12111382108,1400000US12111382108,438,116,322
12111382109,1400000US12111382109,2937,1156,1781
12111382109,1400000US12111382109,2644,1086,1558
12111382109,1400000US12111382109,2657,1086,1571
12111382109,1400000US12111382109,2460,1031,1429
12111382109,1400000US12111382109,2473,1031,1442
12111382109,1400000US12111382109,479,244,235
12111382109,1400000US12111382109,429,154,275
12111382109,1400000US12111382109,531,188,343
12111382110,1400000US12111382110,2009,537,1472
12111382110,1400000US12111382110,1636,460,1176
12111382110,1400000US12111382110,1734,484,1250
12111382110,1400000US12111382110,244,18,226
12111382110,1400000US12111382110,1499,442,1057
12111382110,1400000US12111382110,1539,466,1073
12111382110,1400000US12111382110,447,120,327
12111382111,1400000US12111382111,4526,1158,3368
12111382111,1400000US12111382111,3432,1054,2378
12111382111,1400000US12111382111,3669,1054,2615
12111382111,1400000US12111382111,726,82,644
12111382111,1400000US12111382111,886,82,804
12111382111,1400000US12111382111,786,137,649
12111382111,1400000US12111382111,321,16,305
12111382111,1400000US12111382111,2910,928,1982
12111382111,1400000US12111382111,3035,928,2107
12111382111,1400000US12111382111,676,82,594
12111382111,1400000US12111382111,778,82,696
12111382111,1400000US12111382111,522,126,396
12111382111,1400000US12111382111,634,126,508
12111382111,1400000US12111382111,683,159,524
12111382111,1400000US12111382111,505,160,345
12111382111,1400000US12111382111,470,129,341
12111382111,1400000US12111382111,414,41,373
12111382112,1400000US12111382112,2161,434,1727
12111382112,1400000US12111382112,1755,337,1418
12111382112,1400000US12111382112,1755,337,1418
12111382112,1400000US12111382112,316,84,232
12111382112,1400000US12111382112,328,84,244
12111382112,1400000US12111382112,319,91,228
12111382112,1400000US12111382112,1514,259,1255
12111382112,1400000US12111382112,1514,259,1255
12111382112,1400000US12111382112,316,84,232
12111382112,1400000US12111382112,328,84,244
12111382112,1400000US12111382112,331,60,271
12111382113,1400000US12111382113,3899,1162,2737
12111382113,1400000US12111382113,2951,889,2062
12111382113,1400000US12111382113,2993,899,2094
12111382113,1400000US12111382113,737,217,520
12111382113,1400000US12111382113,737,217,520
12111382113,1400000US12111382113,623,198,425
12111382113,1400000US12111382113,2485,720,1765
12111382113,1400000US12111382113,2527,730,1797
12111382113,1400000US12111382113,666,201,465
12111382113,1400000US12111382113,666,201,465
12111382113,1400000US12111382113,466,169,297
12111382113,1400000US12111382113,466,169,297
12111382113,1400000US12111382113,487,128,359
12111382113,1400000US12111382113,468,110,358
12111382113,1400000US12111382113,330,109,221
12111382113,1400000US12111382113,361,57,304
12111382113,1400000US12111382113,358,96,262
12111382200,1400000US12111382200,2511,1409,1102
12111382200,1400000US12111382200,2362,1372,990
12111382200,1400000US12111382200,2408,1376,1032
12111382200,1400000US12111382200,2340,1363,977
12111382200,1400000US12111382200,2368,1367,1001
12111382200,1400000US12111382200,326,207,119
12111382200,1400000US12111382200,489,264,225
12111382200,1400000US12111382200,323,174,149
12113010100,1400000US12113010100,1335,529,806
12113010100,1400000US12113010100,1326,529,797
12113010100,1400000US12113010100,1332,529,803
12113010100,1400000US12113010100,1301,516,785
12113010100,1400000US12113010100,1307,516,791
12113010200,1400000US12113010200,1634,680,954
12113010200,1400000US12113010200,1594,648,946
12113010200,1400000US12113010200,1626,680,946
12113010200,1400000US12113010200,1582,648,934
12113010200,1400000US12113010200,1614,680,934
12113010200,1400000US12113010200,301,113,188
12113010200,1400000US12113010200,346,121,225
12113010300,1400000US12113010300,3254,795,2459
12113010300,1400000US12113010300,3207,763,2444
12113010300,1400000US12113010300,3234,784,2450
12113010300,1400000US12113010300,3180,752,2428
12113010300,1400000US12113010300,3207,773,2434
12113010300,1400000US12113010300,395,155,240
12113010300,1400000US12113010300,477,67,410
12113010300,1400000US12113010300,403,56,347
12113010300,1400000US12113010300,356,113,243
12113010400,1400000US12113010400,973,310,663
12113010400,1400000US12113010400,882,292,590
12113010400,1400000US12113010400,923,310,613
12113010400,1400000US12113010400,876,292,584
12113010400,1400000US12113010400,917,310,607
12113010502,1400000US12113010502,2842,820,2022
12113010502,1400000US12113010502,2569,736,1833
12113010502,1400000US12113010502,2586,736,1850
12113010502,1400000US12113010502,2521,736,1785
12113010502,1400000US12113010502,2531,736,1795
12113010502,1400000US12113010502,334,167,167
12113010502,1400000US12113010502,622,159,463
12113010502,1400000US12113010502,492,46,446
