Id2,Id,Estimate; Total:,Estimate; Total: - With Supplemental Security Income (SSI),Estimate; Total: - No Supplemental Security Income (SSI)
12099004813,1400000US12099004813,215,0,215
12099004813,1400000US12099004813,681,24,657
12099004813,1400000US12099004813,718,24,694
12099004813,1400000US12099004813,372,0,372
12099004813,1400000US12099004813,393,0,393
12099004813,1400000US12099004813,231,0,231
12099004813,1400000US12099004813,255,0,255
12099004813,1400000US12099004813,191,0,191
12099004813,1400000US12099004813,337,0,337
12099004813,1400000US12099004813,267,0,267
12099004815,1400000US12099004815,2767,114,2653
12099004815,1400000US12099004815,1989,114,1875
12099004815,1400000US12099004815,2005,114,1891
12099004815,1400000US12099004815,807,68,739
12099004815,1400000US12099004815,450,0,450
12099004815,1400000US12099004815,1468,46,1422
12099004815,1400000US12099004815,1468,46,1422
12099004815,1400000US12099004815,521,68,453
12099004815,1400000US12099004815,537,68,469
12099004816,1400000US12099004816,1583,38,1545
12099004816,1400000US12099004816,1520,38,1482
12099004816,1400000US12099004816,1520,38,1482
12099004816,1400000US12099004816,1354,38,1316
12099004816,1400000US12099004816,1354,38,1316
12099004817,1400000US12099004817,2024,42,1982
12099004817,1400000US12099004817,1893,42,1851
12099004817,1400000US12099004817,1930,42,1888
12099004817,1400000US12099004817,1751,42,1709
12099004817,1400000US12099004817,1788,42,1746
12099004818,1400000US12099004818,1459,27,1432
12099004818,1400000US12099004818,1385,27,1358
12099004818,1400000US12099004818,1385,27,1358
12099004818,1400000US12099004818,1164,27,1137
12099004818,1400000US12099004818,1164,27,1137
12099004819,1400000US12099004819,1425,28,1397
12099004819,1400000US12099004819,1188,28,1160
12099004819,1400000US12099004819,1213,28,1185
12099004819,1400000US12099004819,406,0,406
12099004819,1400000US12099004819,845,28,817
12099004819,1400000US12099004819,845,28,817
12099004819,1400000US12099004819,343,0,343
12099004819,1400000US12099004819,368,0,368
12099004902,1400000US12099004902,887,13,874
12099004902,1400000US12099004902,866,13,853
12099004902,1400000US12099004902,866,13,853
12099004902,1400000US12099004902,847,13,834
12099004902,1400000US12099004902,847,13,834
12099004902,1400000US12099004902,222,4,218
12099004903,1400000US12099004903,853,27,826
12099004903,1400000US12099004903,398,7,391
12099004903,1400000US12099004903,398,7,391
12099004903,1400000US12099004903,400,0,400
12099004903,1400000US12099004903,265,0,265
12099004903,1400000US12099004903,265,0,265
12099004904,1400000US12099004904,1509,36,1473
12099004904,1400000US12099004904,1147,34,1113
12099004904,1400000US12099004904,1147,34,1113
12099004904,1400000US12099004904,228,2,226
12099004904,1400000US12099004904,228,2,226
12099004904,1400000US12099004904,518,12,506
12099004904,1400000US12099004904,720,22,698
12099004904,1400000US12099004904,720,22,698
12099004904,1400000US12099004904,228,2,226
12099004904,1400000US12099004904,228,2,226
12099004904,1400000US12099004904,427,12,415
12099004904,1400000US12099004904,427,12,415
12099005000,1400000US12099005000,2082,56,2026
12099005000,1400000US12099005000,1792,45,1747
12099005000,1400000US12099005000,1792,45,1747
12099005000,1400000US12099005000,664,0,664
12099005000,1400000US12099005000,1312,45,1267
12099005000,1400000US12099005000,1312,45,1267
12099005000,1400000US12099005000,480,0,480
12099005000,1400000US12099005000,480,0,480
12099005101,1400000US12099005101,510,0,510
12099005101,1400000US12099005101,381,0,381
12099005101,1400000US12099005101,394,0,394
12099005101,1400000US12099005101,395,0,395
12099005101,1400000US12099005101,316,0,316
12099005101,1400000US12099005101,303,0,303
12099005101,1400000US12099005101,281,0,281
12099005101,1400000US12099005101,316,0,316
12099005101,1400000US12099005101,329,0,329
12099005102,1400000US12099005102,1438,54,1384
12099005102,1400000US12099005102,605,27,578
12099005102,1400000US12099005102,641,27,614
12099005102,1400000US12099005102,686,27,659
12099005102,1400000US12099005102,686,27,659
12099005102,1400000US12099005102,398,0,398
12099005102,1400000US12099005102,271,0,271
12099005102,1400000US12099005102,240,0,240
12099005102,1400000US12099005102,669,27,642
12099005102,1400000US12099005102,669,27,642
12099005102,1400000US12099005102,287,0,287
12099005102,1400000US12099005102,299,0,299
12099005102,1400000US12099005102,398,14,384
12099005102,1400000US12099005102,291,0,291
12099005202,1400000US12099005202,1408,68,1340
12099005202,1400000US12099005202,847,20,827
12099005202,1400000US12099005202,847,20,827
12099005202,1400000US12099005202,390,48,342
12099005202,1400000US12099005202,390,48,342
12099005202,1400000US12099005202,425,0,425
12099005202,1400000US12099005202,613,20,593
12099005202,1400000US12099005202,613,20,593
12099005202,1400000US12099005202,353,48,305
12099005202,1400000US12099005202,353,48,305
12099005203,1400000US12099005203,858,33,825
12099005203,1400000US12099005203,836,33,803
12099005203,1400000US12099005203,836,33,803
12099005203,1400000US12099005203,684,33,651
12099005203,1400000US12099005203,684,33,651
12099005204,1400000US12099005204,1538,32,1506
12099005204,1400000US12099005204,1140,7,1133
12099005204,1400000US12099005204,1160,7,1153
12099005204,1400000US12099005204,470,31,439
12099005204,1400000US12099005204,899,0,899
12099005204,1400000US12099005204,899,0,899
12099005300,1400000US12099005300,2240,60,2180
12099005300,1400000US12099005300,2057,60,1997
12099005300,1400000US12099005300,2077,60,2017
12099005300,1400000US12099005300,1948,60,1888
12099005300,1400000US12099005300,1968,60,1908
12099005405,1400000US12099005405,1037,8,1029
12099005405,1400000US12099005405,1030,8,1022
12099005405,1400000US12099005405,1030,8,1022
12099005405,1400000US12099005405,1018,8,1010
12099005405,1400000US12099005405,1018,8,1010
12099005407,1400000US12099005407,847,60,787
12099005407,1400000US12099005407,830,60,770
12099005407,1400000US12099005407,830,60,770
12099005407,1400000US12099005407,812,60,752
12099005407,1400000US12099005407,812,60,752
12099005409,1400000US12099005409,409,0,409
12099005409,1400000US12099005409,393,0,393
12099005409,1400000US12099005409,393,0,393
12099005409,1400000US12099005409,393,0,393
12099005409,1400000US12099005409,393,0,393
12099005411,1400000US12099005411,1888,29,1859
12099005411,1400000US12099005411,1839,29,1810
12099005411,1400000US12099005411,1843,29,1814
12099005411,1400000US12099005411,1795,29,1766
12099005411,1400000US12099005411,1799,29,1770
12099005411,1400000US12099005411,390,0,390
12099005411,1400000US12099005411,416,0,416
12099005411,1400000US12099005411,335,15,320
12099005411,1400000US12099005411,155,0,155
12099005501,1400000US12099005501,1477,0,1477
12099005501,1400000US12099005501,1021,0,1021
12099005501,1400000US12099005501,1049,0,1049
12099005501,1400000US12099005501,898,0,898
12099005501,1400000US12099005501,926,0,926
12099005502,1400000US12099005502,2114,84,2030
12099005502,1400000US12099005502,1515,71,1444
12099005502,1400000US12099005502,1515,71,1444
12099005502,1400000US12099005502,359,13,346
12099005502,1400000US12099005502,359,13,346
12099005502,1400000US12099005502,341,0,341
12099005502,1400000US12099005502,1306,71,1235
12099005502,1400000US12099005502,1306,71,1235
12099005502,1400000US12099005502,359,13,346
12099005502,1400000US12099005502,359,13,346
12099005601,1400000US12099005601,1242,25,1217
12099005601,1400000US12099005601,663,8,655
12099005601,1400000US12099005601,696,8,688
12099005601,1400000US12099005601,425,17,408
12099005601,1400000US12099005601,439,17,422
12099005601,1400000US12099005601,406,8,398
12099005601,1400000US12099005601,425,17,408
12099005601,1400000US12099005601,425,17,408
12099005601,1400000US12099005601,299,17,282
12099005602,1400000US12099005602,1007,5,1002
12099005602,1400000US12099005602,919,5,914
12099005602,1400000US12099005602,919,5,914
12099005602,1400000US12099005602,823,5,818
12099005602,1400000US12099005602,823,5,818
12099005701,1400000US12099005701,1625,37,1588
12099005701,1400000US12099005701,1008,10,998
12099005701,1400000US12099005701,1014,10,1004
12099005701,1400000US12099005701,503,21,482
12099005701,1400000US12099005701,503,21,482
12099005701,1400000US12099005701,878,10,868
12099005701,1400000US12099005701,878,10,868
12099005701,1400000US12099005701,503,21,482
12099005701,1400000US12099005701,503,21,482
12099005702,1400000US12099005702,2155,47,2108
12099005702,1400000US12099005702,900,39,861
12099005702,1400000US12099005702,914,39,875
12099005702,1400000US12099005702,1176,8,1168
12099005702,1400000US12099005702,1189,8,1181
12099005702,1400000US12099005702,828,39,789
12099005702,1400000US12099005702,842,39,803
12099005702,1400000US12099005702,1160,8,1152
12099005702,1400000US12099005702,1173,8,1165
12099005702,1400000US12099005702,603,0,603
12099005702,1400000US12099005702,437,0,437
12099005807,1400000US12099005807,1932,49,1883
12099005807,1400000US12099005807,1599,49,1550
12099005807,1400000US12099005807,1599,49,1550
12099005807,1400000US12099005807,1334,38,1296
12099005807,1400000US12099005807,1334,38,1296
12099005807,1400000US12099005807,210,0,210
12099005807,1400000US12099005807,268,0,268
12099005808,1400000US12099005808,2076,51,2025
12099005808,1400000US12099005808,1681,42,1639
12099005808,1400000US12099005808,1715,42,1673
12099005808,1400000US12099005808,372,26,346
12099005808,1400000US12099005808,1444,25,1419
12099005808,1400000US12099005808,1444,25,1419
12099005810,1400000US12099005810,1123,55,1068
12099005810,1400000US12099005810,1123,55,1068
12099005810,1400000US12099005810,1123,55,1068
12099005810,1400000US12099005810,1123,55,1068
12099005810,1400000US12099005810,1123,55,1068
12099005811,1400000US12099005811,1492,0,1492
12099005811,1400000US12099005811,1232,0,1232
12099005811,1400000US12099005811,1268,0,1268
12099005811,1400000US12099005811,1178,0,1178
12099005811,1400000US12099005811,1196,0,1196
12099005812,1400000US12099005812,1504,13,1491
12099005812,1400000US12099005812,1191,0,1191
12099005812,1400000US12099005812,1191,0,1191
12099005812,1400000US12099005812,1081,0,1081
12099005812,1400000US12099005812,1081,0,1081
12099005813,1400000US12099005813,2540,28,2512
12099005813,1400000US12099005813,2198,28,2170
12099005813,1400000US12099005813,2198,28,2170
12099005813,1400000US12099005813,2004,13,1991
12099005813,1400000US12099005813,2004,13,1991
12099005814,1400000US12099005814,1203,140,1063
12099005814,1400000US12099005814,902,130,772
12099005814,1400000US12099005814,902,130,772
12099005814,1400000US12099005814,348,65,283
12099005814,1400000US12099005814,639,65,574
12099005814,1400000US12099005814,639,65,574
12099005815,1400000US12099005815,1589,51,1538
12099005815,1400000US12099005815,1115,30,1085
12099005815,1400000US12099005815,1134,30,1104
12099005815,1400000US12099005815,365,21,344
12099005815,1400000US12099005815,389,21,368
12099005815,1400000US12099005815,1057,30,1027
12099005815,1400000US12099005815,1076,30,1046
12099005815,1400000US12099005815,365,21,344
12099005815,1400000US12099005815,389,21,368
12099005816,1400000US12099005816,2217,34,2183
12099005816,1400000US12099005816,1818,14,1804
12099005816,1400000US12099005816,1823,14,1809
12099005816,1400000US12099005816,237,20,217
12099005816,1400000US12099005816,284,0,284
12099005816,1400000US12099005816,1644,14,1630
12099005816,1400000US12099005816,1649,14,1635
12099005817,1400000US12099005817,1925,26,1899
12099005817,1400000US12099005817,1064,26,1038
12099005817,1400000US12099005817,1064,26,1038
12099005817,1400000US12099005817,655,0,655
12099005817,1400000US12099005817,655,0,655
12099005817,1400000US12099005817,878,26,852
12099005817,1400000US12099005817,878,26,852
12099005817,1400000US12099005817,637,0,637
12099005817,1400000US12099005817,637,0,637
12099005903,1400000US12099005903,2520,76,2444
12099005903,1400000US12099005903,2148,69,2079
12099005903,1400000US12099005903,2188,69,2119
12099005903,1400000US12099005903,329,0,329
12099005903,1400000US12099005903,1887,69,1818
12099005903,1400000US12099005903,1927,69,1858
12099005903,1400000US12099005903,261,0,261
12099005903,1400000US12099005903,261,0,261
12099005903,1400000US12099005903,328,15,313
12099005903,1400000US12099005903,475,14,461
12099005903,1400000US12099005903,321,15,306
12099005903,1400000US12099005903,315,0,315
12099005915,1400000US12099005915,2495,10,2485
12099005915,1400000US12099005915,2152,10,2142
12099005915,1400000US12099005915,2159,10,2149
12099005915,1400000US12099005915,1973,0,1973
12099005915,1400000US12099005915,1980,0,1980
12099005916,1400000US12099005916,2277,7,2270
12099005916,1400000US12099005916,1683,7,1676
12099005916,1400000US12099005916,1683,7,1676
12099005916,1400000US12099005916,411,0,411
12099005916,1400000US12099005916,411,0,411
12099005916,1400000US12099005916,342,0,342
12099005916,1400000US12099005916,1379,7,1372
12099005916,1400000US12099005916,1379,7,1372
12099005916,1400000US12099005916,411,0,411
12099005916,1400000US12099005916,411,0,411
12099005916,1400000US12099005916,304,0,304
12099005916,1400000US12099005916,304,0,304
12099005916,1400000US12099005916,330,0,330
12099005916,1400000US12099005916,266,7,259
12099005916,1400000US12099005916,268,0,268
12099005916,1400000US12099005916,230,0,230
12099005917,1400000US12099005917,1557,7,1550
12099005917,1400000US12099005917,1326,7,1319
12099005917,1400000US12099005917,1326,7,1319
12099005917,1400000US12099005917,1178,7,1171
12099005917,1400000US12099005917,1178,7,1171
12099005918,1400000US12099005918,961,9,952
12099005918,1400000US12099005918,764,9,755
12099005918,1400000US12099005918,764,9,755
12099005918,1400000US12099005918,676,9,667
12099005918,1400000US12099005918,676,9,667
12099005921,1400000US12099005921,3092,81,3011
12099005921,1400000US12099005921,2777,81,2696
12099005921,1400000US12099005921,2777,81,2696
12099005921,1400000US12099005921,2646,81,2565
12099005921,1400000US12099005921,2646,81,2565
12099005921,1400000US12099005921,450,24,426
12099005921,1400000US12099005921,317,18,299
12099005921,1400000US12099005921,422,0,422
12099005922,1400000US12099005922,2544,53,2491
12099005922,1400000US12099005922,2277,53,2224
12099005922,1400000US12099005922,2277,53,2224
12099005922,1400000US12099005922,2147,53,2094
12099005922,1400000US12099005922,2147,53,2094
12099005923,1400000US12099005923,1803,98,1705
12099005923,1400000US12099005923,1755,98,1657
12099005923,1400000US12099005923,1755,98,1657
12099005923,1400000US12099005923,1732,98,1634
12099005923,1400000US12099005923,1732,98,1634
12099005923,1400000US12099005923,445,10,435
12099005926,1400000US12099005926,2309,56,2253
12099005926,1400000US12099005926,2246,56,2190
12099005926,1400000US12099005926,2259,56,2203
12099005926,1400000US12099005926,2201,56,2145
12099005926,1400000US12099005926,2214,56,2158
12099005926,1400000US12099005926,512,13,499
12099005930,1400000US12099005930,2022,62,1960
12099005930,1400000US12099005930,1823,32,1791
12099005930,1400000US12099005930,1850,32,1818
12099005930,1400000US12099005930,1787,32,1755
12099005930,1400000US12099005930,1814,32,1782
12099005931,1400000US12099005931,1814,57,1757
12099005931,1400000US12099005931,1705,57,1648
12099005931,1400000US12099005931,1705,57,1648
12099005931,1400000US12099005931,1660,57,1603
12099005931,1400000US12099005931,1660,57,1603
12099005931,1400000US12099005931,399,11,388
12099005933,1400000US12099005933,2195,112,2083
